,studentID,Gender,School,Term,Subject,RitScore,Grade,Teacher,istepScore
2894,241.0,0.0,School B,Fall 2018-2019,Mathematics,193.0,4,White,476.0
2895,241.0,0.0,School B,Fall 2018-2019,Reading,201.0,4,White,483.0
2896,241.0,0.0,School B,Winter 2017-2018,Mathematics,213.61707695000248,3,Schaffer,475.0
2897,241.0,0.0,School B,Winter 2017-2018,Reading,168.0,3,Schaffer,469.0
2898,241.0,0.0,School B,Winter 2018-2019,Mathematics,227.0,4,White,476.0
2899,241.0,0.0,School B,Winter 2018-2019,Reading,208.23226381963815,4,White,483.0
2900,241.0,0.0,School B,Spring 2017-2018,Mathematics,218.90890736589165,3,Schaffer,475.0
2901,241.0,0.0,School B,Spring 2017-2018,Reading,194.0,3,Schaffer,469.0
2902,241.0,0.0,School B,Spring 2018-2019,Mathematics,204.0,4,White,476.0
2903,241.0,0.0,School B,Spring 2018-2019,Reading,208.47120377534188,4,White,483.0
2904,242.0,0.0,School C,Fall 2017-2018,Mathematics,170.0,3,Rhodes,448.0
2905,242.0,0.0,School C,Fall 2017-2018,Reading,147.0,3,Rhodes,448.0
2906,242.0,0.0,School C,Fall 2018-2019,Mathematics,211.0,4,Walker,483.0
2907,242.0,0.0,School C,Fall 2018-2019,Reading,210.0,4,Walker,514.0
2908,242.0,0.0,School C,Winter 2017-2018,Mathematics,178.61923709554267,3,Rhodes,448.0
2909,242.0,0.0,School C,Winter 2017-2018,Reading,215.0,3,Rhodes,448.0
2910,242.0,0.0,School C,Winter 2018-2019,Mathematics,237.0,4,Walker,483.0
2911,242.0,0.0,School C,Winter 2018-2019,Reading,216.4012034456619,4,Walker,514.0
2912,242.0,0.0,School C,Spring 2017-2018,Mathematics,183.29390730241147,3,Rhodes,448.0
2913,242.0,0.0,School C,Spring 2017-2018,Reading,211.0,3,Rhodes,448.0
2914,242.0,0.0,School C,Spring 2018-2019,Mathematics,192.0,4,Walker,483.0
2915,242.0,0.0,School C,Spring 2018-2019,Reading,217.70249550370443,4,Walker,514.0
2916,243.0,1.0,School A,Fall 2017-2018,Mathematics,201.0,3,Jones,451.0
2917,243.0,1.0,School A,Fall 2017-2018,Reading,226.0,3,Jones,440.0
2918,243.0,1.0,School A,Fall 2018-2019,Mathematics,200.0,4,Taylor,532.0
2919,243.0,1.0,School A,Fall 2018-2019,Reading,185.0,4,Taylor,453.0
2920,243.0,1.0,School A,Winter 2017-2018,Mathematics,209.69393937035113,3,Jones,451.0
2921,243.0,1.0,School A,Winter 2017-2018,Reading,182.0,3,Jones,440.0
2922,243.0,1.0,School A,Winter 2018-2019,Mathematics,200.0,4,Taylor,532.0
2923,243.0,1.0,School A,Winter 2018-2019,Reading,190.2883351118076,4,Taylor,453.0
2924,243.0,1.0,School A,Spring 2017-2018,Mathematics,213.60022711689345,3,Jones,451.0
2925,243.0,1.0,School A,Spring 2017-2018,Reading,190.0,3,Jones,440.0
2926,243.0,1.0,School A,Spring 2018-2019,Mathematics,199.0,4,Taylor,532.0
2927,243.0,1.0,School A,Spring 2018-2019,Reading,193.1531039229941,4,Taylor,453.0
2928,244.0,1.0,School B,Fall 2017-2018,Mathematics,189.0,3,Roberts,480.0
2929,244.0,1.0,School B,Fall 2017-2018,Reading,159.0,3,Roberts,454.0
2930,244.0,1.0,School B,Fall 2018-2019,Mathematics,203.0,4,Davis,517.0
2931,244.0,1.0,School B,Fall 2018-2019,Reading,222.0,4,Davis,479.0
2932,244.0,1.0,School B,Winter 2017-2018,Mathematics,197.81602322928225,3,Roberts,480.0
2933,244.0,1.0,School B,Winter 2017-2018,Reading,189.0,3,Roberts,454.0
2934,244.0,1.0,School B,Winter 2018-2019,Mathematics,214.0,4,Davis,517.0
2935,244.0,1.0,School B,Winter 2018-2019,Reading,227.13939354741996,4,Davis,479.0
2936,244.0,1.0,School B,Spring 2017-2018,Mathematics,201.84175545253916,3,Roberts,480.0
2937,244.0,1.0,School B,Spring 2017-2018,Reading,192.0,3,Roberts,454.0
2938,244.0,1.0,School B,Spring 2018-2019,Mathematics,231.0,4,Davis,517.0
2939,244.0,1.0,School B,Spring 2018-2019,Reading,227.90280821063948,4,Davis,479.0
2940,245.0,0.0,School C,Fall 2017-2018,Mathematics,219.0,3,Davis,453.0
2941,245.0,0.0,School C,Fall 2017-2018,Reading,232.0,3,Davis,468.0
2942,245.0,0.0,School C,Fall 2018-2019,Mathematics,204.0,4,Moore,469.0
2943,245.0,0.0,School C,Fall 2018-2019,Reading,208.0,4,Moore,480.0
2944,245.0,0.0,School C,Winter 2017-2018,Mathematics,226.2402622030477,3,Davis,453.0
2945,245.0,0.0,School C,Winter 2017-2018,Reading,193.0,3,Davis,468.0
2946,245.0,0.0,School C,Winter 2018-2019,Mathematics,212.0,4,Moore,469.0
2947,245.0,0.0,School C,Winter 2018-2019,Reading,212.10070766803017,4,Moore,480.0
2948,245.0,0.0,School C,Spring 2017-2018,Mathematics,231.7315034476011,3,Davis,453.0
2949,245.0,0.0,School C,Spring 2017-2018,Reading,201.0,3,Davis,468.0
2950,245.0,0.0,School C,Spring 2018-2019,Mathematics,232.0,4,Moore,469.0
2951,245.0,0.0,School C,Spring 2018-2019,Reading,215.81383082127107,4,Moore,480.0
2952,246.0,0.0,School A,Fall 2017-2018,Mathematics,187.0,3,Jones,461.0
2953,246.0,0.0,School A,Fall 2017-2018,Reading,167.0,3,Jones,467.0
2954,246.0,0.0,School A,Fall 2018-2019,Mathematics,219.0,4,Brown,500.0
2955,246.0,0.0,School A,Fall 2018-2019,Reading,182.0,4,Brown,487.0
2956,246.0,0.0,School A,Winter 2017-2018,Mathematics,196.0684879730335,3,Jones,461.0
2957,246.0,0.0,School A,Winter 2017-2018,Reading,208.0,3,Jones,467.0
2958,246.0,0.0,School A,Winter 2018-2019,Mathematics,225.0,4,Brown,500.0
2959,246.0,0.0,School A,Winter 2018-2019,Reading,186.5522183363802,4,Brown,487.0
2960,246.0,0.0,School A,Spring 2017-2018,Mathematics,201.35880530331542,3,Jones,461.0
2961,246.0,0.0,School A,Spring 2017-2018,Reading,191.0,3,Jones,467.0
2962,246.0,0.0,School A,Spring 2018-2019,Mathematics,199.0,4,Brown,500.0
2963,246.0,0.0,School A,Spring 2018-2019,Reading,187.61654640113636,4,Brown,487.0
2964,247.0,0.0,School B,Fall 2017-2018,Mathematics,199.0,3,Roberts,491.0
2965,247.0,0.0,School B,Fall 2017-2018,Reading,215.0,3,Roberts,448.0
2966,247.0,0.0,School B,Fall 2018-2019,Mathematics,196.0,4,Clark,536.0
2967,247.0,0.0,School B,Fall 2018-2019,Reading,195.0,4,Clark,487.0
2968,247.0,0.0,School B,Winter 2017-2018,Mathematics,206.72681561084698,3,Roberts,491.0
2969,247.0,0.0,School B,Winter 2017-2018,Reading,202.0,3,Roberts,448.0
2970,247.0,0.0,School B,Winter 2018-2019,Mathematics,205.0,4,Clark,536.0
2971,247.0,0.0,School B,Winter 2018-2019,Reading,199.5760811184112,4,Clark,487.0
2972,247.0,0.0,School B,Spring 2017-2018,Mathematics,213.49749826569015,3,Roberts,491.0
2973,247.0,0.0,School B,Spring 2017-2018,Reading,216.0,3,Roberts,448.0
2974,247.0,0.0,School B,Spring 2018-2019,Mathematics,189.0,4,Clark,536.0
2975,247.0,0.0,School B,Spring 2018-2019,Reading,202.72500245041098,4,Clark,487.0
2976,248.0,0.0,School C,Fall 2017-2018,Mathematics,182.0,3,Rhodes,472.0
2977,248.0,0.0,School C,Fall 2017-2018,Reading,216.0,3,Rhodes,492.0
2978,248.0,0.0,School C,Fall 2018-2019,Mathematics,200.0,4,Moore,494.0
2979,248.0,0.0,School C,Fall 2018-2019,Reading,204.0,4,Moore,484.0
2980,248.0,0.0,School C,Winter 2017-2018,Mathematics,190.160756468969,3,Rhodes,472.0
2981,248.0,0.0,School C,Winter 2017-2018,Reading,187.0,3,Rhodes,492.0
2982,248.0,0.0,School C,Winter 2018-2019,Mathematics,198.0,4,Moore,494.0
2983,248.0,0.0,School C,Winter 2018-2019,Reading,209.60027110755922,4,Moore,484.0
2984,248.0,0.0,School C,Spring 2017-2018,Mathematics,195.31322500641025,3,Rhodes,472.0
2985,248.0,0.0,School C,Spring 2017-2018,Reading,164.0,3,Rhodes,492.0
2986,248.0,0.0,School C,Spring 2018-2019,Mathematics,208.0,4,Moore,494.0
2987,248.0,0.0,School C,Spring 2018-2019,Reading,211.54813437870055,4,Moore,484.0
2988,249.0,0.0,School A,Fall 2017-2018,Mathematics,194.0,3,Jones,491.0
2989,249.0,0.0,School A,Fall 2017-2018,Reading,221.0,3,Jones,460.0
2990,249.0,0.0,School A,Fall 2018-2019,Mathematics,217.0,4,Taylor,510.0
2991,249.0,0.0,School A,Fall 2018-2019,Reading,197.0,4,Taylor,501.0
2992,249.0,0.0,School A,Winter 2017-2018,Mathematics,200.13172383168683,3,Jones,491.0
2993,249.0,0.0,School A,Winter 2017-2018,Reading,191.0,3,Jones,460.0
2994,249.0,0.0,School A,Winter 2018-2019,Mathematics,224.0,4,Taylor,510.0
2995,249.0,0.0,School A,Winter 2018-2019,Reading,203.1233492479227,4,Taylor,501.0
2996,249.0,0.0,School A,Spring 2017-2018,Mathematics,206.35506226096862,3,Jones,491.0
2997,249.0,0.0,School A,Spring 2017-2018,Reading,189.0,3,Jones,460.0
2998,249.0,0.0,School A,Spring 2018-2019,Mathematics,228.0,4,Taylor,510.0
2999,249.0,0.0,School A,Spring 2018-2019,Reading,204.32740767148633,4,Taylor,501.0
3000,250.0,0.0,School B,Fall 2017-2018,Mathematics,202.0,3,Williams,439.0
3001,250.0,0.0,School B,Fall 2017-2018,Reading,186.0,3,Williams,470.0
3002,250.0,0.0,School B,Fall 2018-2019,Mathematics,210.0,4,Clark,482.0
3003,250.0,0.0,School B,Fall 2018-2019,Reading,190.0,4,Clark,493.0
3004,250.0,0.0,School B,Winter 2017-2018,Mathematics,210.17960131316136,3,Williams,439.0
3005,250.0,0.0,School B,Winter 2017-2018,Reading,169.0,3,Williams,470.0
3006,250.0,0.0,School B,Winter 2018-2019,Mathematics,198.0,4,Clark,482.0
3007,250.0,0.0,School B,Winter 2018-2019,Reading,194.15786910784135,4,Clark,493.0
3008,250.0,0.0,School B,Spring 2017-2018,Mathematics,214.6044378651937,3,Williams,439.0
3009,250.0,0.0,School B,Spring 2017-2018,Reading,185.0,3,Williams,470.0
3010,250.0,0.0,School B,Spring 2018-2019,Mathematics,229.0,4,Clark,482.0
3011,250.0,0.0,School B,Spring 2018-2019,Reading,197.9273403594957,4,Clark,493.0
3012,251.0,1.0,School C,Fall 2017-2018,Mathematics,194.0,3,Johnson,464.0
3013,251.0,1.0,School C,Fall 2017-2018,Reading,198.0,3,Johnson,464.0
3014,251.0,1.0,School C,Fall 2018-2019,Mathematics,178.0,4,Hill,488.0
3015,251.0,1.0,School C,Fall 2018-2019,Reading,190.0,4,Hill,504.0
3016,251.0,1.0,School C,Winter 2017-2018,Mathematics,202.69392730198882,3,Johnson,464.0
3017,251.0,1.0,School C,Winter 2017-2018,Reading,193.0,3,Johnson,464.0
3018,251.0,1.0,School C,Winter 2018-2019,Mathematics,233.0,4,Hill,488.0
3019,251.0,1.0,School C,Winter 2018-2019,Reading,195.86117958475822,4,Hill,504.0
3020,251.0,1.0,School C,Spring 2017-2018,Mathematics,207.67819796048863,3,Johnson,464.0
3021,251.0,1.0,School C,Spring 2017-2018,Reading,215.0,3,Johnson,464.0
3022,251.0,1.0,School C,Spring 2018-2019,Mathematics,220.0,4,Hill,488.0
3023,251.0,1.0,School C,Spring 2018-2019,Reading,197.16297125656786,4,Hill,504.0
3024,252.0,0.0,School A,Fall 2017-2018,Mathematics,192.0,3,Miller,468.0
3025,252.0,0.0,School A,Fall 2017-2018,Reading,167.0,3,Miller,452.0
3026,252.0,0.0,School A,Fall 2018-2019,Mathematics,214.0,4,Wilson,517.0
3027,252.0,0.0,School A,Fall 2018-2019,Reading,192.0,4,Wilson,481.0
3028,252.0,0.0,School A,Winter 2017-2018,Mathematics,199.2128431472001,3,Miller,468.0
3029,252.0,0.0,School A,Winter 2017-2018,Reading,202.0,3,Miller,452.0
3030,252.0,0.0,School A,Winter 2018-2019,Mathematics,196.0,4,Wilson,517.0
3031,252.0,0.0,School A,Winter 2018-2019,Reading,196.8907296416484,4,Wilson,481.0
3032,252.0,0.0,School A,Spring 2017-2018,Mathematics,206.52386850534788,3,Miller,468.0
3033,252.0,0.0,School A,Spring 2017-2018,Reading,188.0,3,Miller,452.0
3034,252.0,0.0,School A,Spring 2018-2019,Mathematics,217.0,4,Wilson,517.0
3035,252.0,0.0,School A,Spring 2018-2019,Reading,199.84669135754683,4,Wilson,481.0
3036,253.0,0.0,School B,Fall 2017-2018,Mathematics,167.0,3,Roberts,485.0
3037,253.0,0.0,School B,Fall 2017-2018,Reading,180.0,3,Roberts,483.0
3038,253.0,0.0,School B,Fall 2018-2019,Mathematics,196.0,4,Clark,524.0
3039,253.0,0.0,School B,Fall 2018-2019,Reading,209.0,4,Clark,472.0
3040,253.0,0.0,School B,Winter 2017-2018,Mathematics,175.19913570315322,3,Roberts,485.0
3041,253.0,0.0,School B,Winter 2017-2018,Reading,217.0,3,Roberts,483.0
3042,253.0,0.0,School B,Winter 2018-2019,Mathematics,212.0,4,Clark,524.0
3043,253.0,0.0,School B,Winter 2018-2019,Reading,213.77851500078913,4,Clark,472.0
3044,253.0,0.0,School B,Spring 2017-2018,Mathematics,180.7774455538132,3,Roberts,485.0
3045,253.0,0.0,School B,Spring 2017-2018,Reading,204.0,3,Roberts,483.0
3046,253.0,0.0,School B,Spring 2018-2019,Mathematics,222.0,4,Clark,524.0
3047,253.0,0.0,School B,Spring 2018-2019,Reading,217.4371640781322,4,Clark,472.0
3048,254.0,0.0,School C,Fall 2017-2018,Mathematics,179.0,3,Davis,488.0
3049,254.0,0.0,School C,Fall 2017-2018,Reading,178.0,3,Davis,451.0
3050,254.0,0.0,School C,Fall 2018-2019,Mathematics,182.0,4,Walker,519.0
3051,254.0,0.0,School C,Fall 2018-2019,Reading,185.0,4,Walker,483.0
3052,254.0,0.0,School C,Winter 2017-2018,Mathematics,186.47724680489438,3,Davis,488.0
3053,254.0,0.0,School C,Winter 2017-2018,Reading,197.0,3,Davis,451.0
3054,254.0,0.0,School C,Winter 2018-2019,Mathematics,234.0,4,Walker,519.0
3055,254.0,0.0,School C,Winter 2018-2019,Reading,189.27734278172053,4,Walker,483.0
3056,254.0,0.0,School C,Spring 2017-2018,Mathematics,192.1750506530683,3,Davis,488.0
3057,254.0,0.0,School C,Spring 2017-2018,Reading,216.0,3,Davis,451.0
3058,254.0,0.0,School C,Spring 2018-2019,Mathematics,221.0,4,Walker,519.0
3059,254.0,0.0,School C,Spring 2018-2019,Reading,191.97935737560243,4,Walker,483.0
3060,255.0,0.0,School A,Fall 2017-2018,Mathematics,185.0,3,Smith,502.0
3061,255.0,0.0,School A,Fall 2017-2018,Reading,162.0,3,Smith,469.0
3062,255.0,0.0,School A,Fall 2018-2019,Mathematics,196.0,4,Brown,505.0
3063,255.0,0.0,School A,Fall 2018-2019,Reading,194.0,4,Brown,479.0
3064,255.0,0.0,School A,Winter 2017-2018,Mathematics,192.73986029697366,3,Smith,502.0
3065,255.0,0.0,School A,Winter 2017-2018,Reading,196.0,3,Smith,469.0
3066,255.0,0.0,School A,Winter 2018-2019,Mathematics,236.0,4,Brown,505.0
3067,255.0,0.0,School A,Winter 2018-2019,Reading,200.68110300388355,4,Brown,479.0
3068,255.0,0.0,School A,Spring 2017-2018,Mathematics,197.4370021784912,3,Smith,502.0
3069,255.0,0.0,School A,Spring 2017-2018,Reading,201.0,3,Smith,469.0
3070,255.0,0.0,School A,Spring 2018-2019,Mathematics,201.0,4,Brown,505.0
3071,255.0,0.0,School A,Spring 2018-2019,Reading,202.54734411973314,4,Brown,479.0
3072,256.0,1.0,School B,Fall 2017-2018,Mathematics,168.0,3,Williams,435.0
3073,256.0,1.0,School B,Fall 2017-2018,Reading,231.0,3,Williams,474.0
3074,256.0,1.0,School B,Fall 2018-2019,Mathematics,214.0,4,White,465.0
3075,256.0,1.0,School B,Fall 2018-2019,Reading,207.0,4,White,491.0
3076,256.0,1.0,School B,Winter 2017-2018,Mathematics,174.52058934231138,3,Williams,435.0
3077,256.0,1.0,School B,Winter 2017-2018,Reading,199.0,3,Williams,474.0
3078,256.0,1.0,School B,Winter 2018-2019,Mathematics,193.0,4,White,465.0
3079,256.0,1.0,School B,Winter 2018-2019,Reading,213.11827479186874,4,White,491.0
3080,256.0,1.0,School B,Spring 2017-2018,Mathematics,181.7887521206652,3,Williams,435.0
3081,256.0,1.0,School B,Spring 2017-2018,Reading,238.0,3,Williams,474.0
3082,256.0,1.0,School B,Spring 2018-2019,Mathematics,188.0,4,White,465.0
3083,256.0,1.0,School B,Spring 2018-2019,Reading,214.48024083757858,4,White,491.0
3084,257.0,1.0,School C,Fall 2017-2018,Mathematics,178.0,3,Davis,466.0
3085,257.0,1.0,School C,Fall 2017-2018,Reading,209.0,3,Davis,455.0
3086,257.0,1.0,School C,Fall 2018-2019,Mathematics,212.0,4,Moore,505.0
3087,257.0,1.0,School C,Fall 2018-2019,Reading,197.0,4,Moore,483.0
3088,257.0,1.0,School C,Winter 2017-2018,Mathematics,184.4293459809992,3,Davis,466.0
3089,257.0,1.0,School C,Winter 2017-2018,Reading,190.0,3,Davis,455.0
3090,257.0,1.0,School C,Winter 2018-2019,Mathematics,211.0,4,Moore,505.0
3091,257.0,1.0,School C,Winter 2018-2019,Reading,202.6298359992645,4,Moore,483.0
3092,257.0,1.0,School C,Spring 2017-2018,Mathematics,190.96484843321872,3,Davis,466.0
3093,257.0,1.0,School C,Spring 2017-2018,Reading,205.0,3,Davis,455.0
3094,257.0,1.0,School C,Spring 2018-2019,Mathematics,200.0,4,Moore,505.0
3095,257.0,1.0,School C,Spring 2018-2019,Reading,205.43346228671652,4,Moore,483.0
3096,258.0,1.0,School A,Fall 2017-2018,Mathematics,187.0,3,Smith,475.0
3097,258.0,1.0,School A,Fall 2017-2018,Reading,175.0,3,Smith,474.0
3098,258.0,1.0,School A,Fall 2018-2019,Mathematics,213.0,4,Taylor,479.0
3099,258.0,1.0,School A,Fall 2018-2019,Reading,178.0,4,Taylor,508.0
3100,258.0,1.0,School A,Winter 2017-2018,Mathematics,194.91132240302113,3,Smith,475.0
3101,258.0,1.0,School A,Winter 2017-2018,Reading,188.0,3,Smith,474.0
3102,258.0,1.0,School A,Winter 2018-2019,Mathematics,215.0,4,Taylor,479.0
3103,258.0,1.0,School A,Winter 2018-2019,Reading,184.23428141233825,4,Taylor,508.0
3104,258.0,1.0,School A,Spring 2017-2018,Mathematics,200.44659676054061,3,Smith,475.0
3105,258.0,1.0,School A,Spring 2017-2018,Reading,219.0,3,Smith,474.0
3106,258.0,1.0,School A,Spring 2018-2019,Mathematics,225.0,4,Taylor,479.0
3107,258.0,1.0,School A,Spring 2018-2019,Reading,186.81854600814037,4,Taylor,508.0
3108,259.0,0.0,School B,Fall 2017-2018,Mathematics,181.0,3,Williams,469.0
3109,259.0,0.0,School B,Fall 2017-2018,Reading,215.0,3,Williams,467.0
3110,259.0,0.0,School B,Fall 2018-2019,Mathematics,206.0,4,White,503.0
3111,259.0,0.0,School B,Fall 2018-2019,Reading,224.0,4,White,467.0
3112,259.0,0.0,School B,Winter 2017-2018,Mathematics,188.0589672956559,3,Williams,469.0
3113,259.0,0.0,School B,Winter 2017-2018,Reading,193.0,3,Williams,467.0
3114,259.0,0.0,School B,Winter 2018-2019,Mathematics,219.0,4,White,503.0
3115,259.0,0.0,School B,Winter 2018-2019,Reading,229.86649332373588,4,White,467.0
3116,259.0,0.0,School B,Spring 2017-2018,Mathematics,194.69780354527967,3,Williams,469.0
3117,259.0,0.0,School B,Spring 2017-2018,Reading,198.0,3,Williams,467.0
3118,259.0,0.0,School B,Spring 2018-2019,Mathematics,194.0,4,White,503.0
3119,259.0,0.0,School B,Spring 2018-2019,Reading,230.60755696556097,4,White,467.0
3120,260.0,0.0,School C,Fall 2017-2018,Mathematics,221.0,3,Davis,478.0
3121,260.0,0.0,School C,Fall 2017-2018,Reading,194.0,3,Davis,443.0
3122,260.0,0.0,School C,Fall 2018-2019,Mathematics,197.0,4,Moore,482.0
3123,260.0,0.0,School C,Fall 2018-2019,Reading,193.0,4,Moore,485.0
3124,260.0,0.0,School C,Winter 2017-2018,Mathematics,229.08809620077963,3,Davis,478.0
3125,260.0,0.0,School C,Winter 2017-2018,Reading,194.0,3,Davis,443.0
3126,260.0,0.0,School C,Winter 2018-2019,Mathematics,207.0,4,Moore,482.0
3127,260.0,0.0,School C,Winter 2018-2019,Reading,199.3208595050009,4,Moore,485.0
3128,260.0,0.0,School C,Spring 2017-2018,Mathematics,235.08261456868868,3,Davis,478.0
3129,260.0,0.0,School C,Spring 2017-2018,Reading,217.0,3,Davis,443.0
3130,260.0,0.0,School C,Spring 2018-2019,Mathematics,196.0,4,Moore,482.0
3131,260.0,0.0,School C,Spring 2018-2019,Reading,200.76034544004943,4,Moore,485.0
3132,261.0,0.0,School A,Fall 2017-2018,Mathematics,183.0,3,Jones,486.0
3133,261.0,0.0,School A,Fall 2017-2018,Reading,189.0,3,Jones,465.0
3134,261.0,0.0,School A,Fall 2018-2019,Mathematics,216.0,4,Wilson,513.0
3135,261.0,0.0,School A,Fall 2018-2019,Reading,203.0,4,Wilson,514.0
3136,261.0,0.0,School A,Winter 2017-2018,Mathematics,190.7956742399124,3,Jones,486.0
3137,261.0,0.0,School A,Winter 2017-2018,Reading,198.0,3,Jones,465.0
3138,261.0,0.0,School A,Winter 2018-2019,Mathematics,207.0,4,Wilson,513.0
3139,261.0,0.0,School A,Winter 2018-2019,Reading,208.23543722438947,4,Wilson,514.0
3140,261.0,0.0,School A,Spring 2017-2018,Mathematics,195.23835050755082,3,Jones,486.0
3141,261.0,0.0,School A,Spring 2017-2018,Reading,220.0,3,Jones,465.0
3142,261.0,0.0,School A,Spring 2018-2019,Mathematics,219.0,4,Wilson,513.0
3143,261.0,0.0,School A,Spring 2018-2019,Reading,209.3086156810902,4,Wilson,514.0
3144,262.0,0.0,School B,Fall 2017-2018,Mathematics,222.0,3,Roberts,500.0
3145,262.0,0.0,School B,Fall 2017-2018,Reading,174.0,3,Roberts,497.0
3146,262.0,0.0,School B,Fall 2018-2019,Mathematics,205.0,4,Davis,487.0
3147,262.0,0.0,School B,Fall 2018-2019,Reading,198.0,4,Davis,456.0
3148,262.0,0.0,School B,Winter 2017-2018,Mathematics,229.0753265526931,3,Roberts,500.0
3149,262.0,0.0,School B,Winter 2017-2018,Reading,204.0,3,Roberts,497.0
3150,262.0,0.0,School B,Winter 2018-2019,Mathematics,217.0,4,Davis,487.0
3151,262.0,0.0,School B,Winter 2018-2019,Reading,202.8628797621043,4,Davis,456.0
3152,262.0,0.0,School B,Spring 2017-2018,Mathematics,234.23062016931573,3,Roberts,500.0
3153,262.0,0.0,School B,Spring 2017-2018,Reading,232.0,3,Roberts,497.0
3154,262.0,0.0,School B,Spring 2018-2019,Mathematics,227.0,4,Davis,487.0
3155,262.0,0.0,School B,Spring 2018-2019,Reading,205.4550019854718,4,Davis,456.0
3156,263.0,1.0,School C,Fall 2017-2018,Mathematics,200.0,3,Davis,429.0
3157,263.0,1.0,School C,Fall 2017-2018,Reading,184.0,3,Davis,460.0
3158,263.0,1.0,School C,Fall 2018-2019,Mathematics,190.0,4,Walker,499.0
3159,263.0,1.0,School C,Fall 2018-2019,Reading,216.0,4,Walker,499.0
3160,263.0,1.0,School C,Winter 2017-2018,Mathematics,207.37316894638724,3,Davis,429.0
3161,263.0,1.0,School C,Winter 2017-2018,Reading,192.0,3,Davis,460.0
3162,263.0,1.0,School C,Winter 2018-2019,Mathematics,197.0,4,Walker,499.0
3163,263.0,1.0,School C,Winter 2018-2019,Reading,219.74403422006532,4,Walker,499.0
3164,263.0,1.0,School C,Spring 2017-2018,Mathematics,212.01664986690292,3,Davis,429.0
3165,263.0,1.0,School C,Spring 2017-2018,Reading,215.0,3,Davis,460.0
3166,263.0,1.0,School C,Spring 2018-2019,Mathematics,211.0,4,Walker,499.0
3167,263.0,1.0,School C,Spring 2018-2019,Reading,223.7910077999556,4,Walker,499.0
3168,264.0,0.0,School A,Fall 2017-2018,Mathematics,210.0,3,Smith,467.0
3169,264.0,0.0,School A,Fall 2017-2018,Reading,198.0,3,Smith,467.0
3170,264.0,0.0,School A,Fall 2018-2019,Mathematics,181.0,4,Taylor,490.0
3171,264.0,0.0,School A,Fall 2018-2019,Reading,199.0,4,Taylor,484.0
3172,264.0,0.0,School A,Winter 2017-2018,Mathematics,217.53531143427603,3,Smith,467.0
3173,264.0,0.0,School A,Winter 2017-2018,Reading,215.0,3,Smith,467.0
3174,264.0,0.0,School A,Winter 2018-2019,Mathematics,230.0,4,Taylor,490.0
3175,264.0,0.0,School A,Winter 2018-2019,Reading,203.92051036066323,4,Taylor,484.0
3176,264.0,0.0,School A,Spring 2017-2018,Mathematics,222.77514780280495,3,Smith,467.0
3177,264.0,0.0,School A,Spring 2017-2018,Reading,190.0,3,Smith,467.0
3178,264.0,0.0,School A,Spring 2018-2019,Mathematics,221.0,4,Taylor,490.0
3179,264.0,0.0,School A,Spring 2018-2019,Reading,207.4422005003062,4,Taylor,484.0
3180,265.0,1.0,School B,Fall 2017-2018,Mathematics,173.0,3,Roberts,460.0
3181,265.0,1.0,School B,Fall 2017-2018,Reading,201.0,3,Roberts,447.0
3182,265.0,1.0,School B,Fall 2018-2019,Mathematics,210.0,4,White,477.0
3183,265.0,1.0,School B,Fall 2018-2019,Reading,187.0,4,White,506.0
3184,265.0,1.0,School B,Winter 2017-2018,Mathematics,180.89741145057474,3,Roberts,460.0
3185,265.0,1.0,School B,Winter 2017-2018,Reading,184.0,3,Roberts,447.0
3186,265.0,1.0,School B,Winter 2018-2019,Mathematics,216.0,4,White,477.0
3187,265.0,1.0,School B,Winter 2018-2019,Reading,193.51052738067662,4,White,506.0
3188,265.0,1.0,School B,Spring 2017-2018,Mathematics,185.91882127724,3,Roberts,460.0
3189,265.0,1.0,School B,Spring 2017-2018,Reading,202.0,3,Roberts,447.0
3190,265.0,1.0,School B,Spring 2018-2019,Mathematics,229.0,4,White,477.0
3191,265.0,1.0,School B,Spring 2018-2019,Reading,193.91884229545659,4,White,506.0
3192,266.0,0.0,School C,Fall 2017-2018,Mathematics,188.0,3,Rhodes,475.0
3193,266.0,0.0,School C,Fall 2017-2018,Reading,168.0,3,Rhodes,455.0
3194,266.0,0.0,School C,Fall 2018-2019,Mathematics,190.0,4,Hill,488.0
3195,266.0,0.0,School C,Fall 2018-2019,Reading,205.0,4,Hill,502.0
3196,266.0,0.0,School C,Winter 2017-2018,Mathematics,196.21383162553118,3,Rhodes,475.0
3197,266.0,0.0,School C,Winter 2017-2018,Reading,183.0,3,Rhodes,455.0
3198,266.0,0.0,School C,Winter 2018-2019,Mathematics,203.0,4,Hill,488.0
3199,266.0,0.0,School C,Winter 2018-2019,Reading,209.1203957881698,4,Hill,502.0
3200,266.0,0.0,School C,Spring 2017-2018,Mathematics,201.08019062068584,3,Rhodes,475.0
3201,266.0,0.0,School C,Spring 2017-2018,Reading,202.0,3,Rhodes,455.0
3202,266.0,0.0,School C,Spring 2018-2019,Mathematics,212.0,4,Hill,488.0
3203,266.0,0.0,School C,Spring 2018-2019,Reading,211.65241365374376,4,Hill,502.0
3204,267.0,0.0,School A,Fall 2017-2018,Mathematics,201.0,3,Jones,488.0
3205,267.0,0.0,School A,Fall 2017-2018,Reading,191.0,3,Jones,479.0
3206,267.0,0.0,School A,Fall 2018-2019,Mathematics,209.0,4,Brown,494.0
